ID,Campaign,Age,Age_Group,Education,Marital_Status,Income,Total_Spent,Response,Recency,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,NumDealsPurchases,Kidhome,Teenhome,Conversion_Status,Spending_Category,Income_Segment
8140,Campaign_B,51,Middle-Aged,Graduation,Partner,22682.0,95,0,51,2,1,4,4,3,1,0,Not Converted,Very Low,Low
10146,Campaign_B,52,Middle-Aged,PhD,Partner,38887.0,42,0,17,1,0,3,7,1,1,0,Not Converted,Very Low,Medium
5289,Campaign_B,49,Middle-Aged,2n Cycle,Single,41658.0,72,0,30,1,1,2,4,2,1,1,Not Converted,Very Low,Medium
2587,Campaign_A,52,Middle-Aged,PhD,Partner,29791.0,20,0,21,2,0,3,5,2,1,0,Not Converted,Very Low,Low
4405,Campaign_B,68,Senior,Master,Partner,63915.0,789,0,2,6,3,12,5,2,0,2,Not Converted,Medium,High
8663,Campaign_A,50,Middle-Aged,Graduation,Single,39996.0,15,0,85,1,0,2,6,1,1,1,Not Converted,Very Low,Medium
2589,Campaign_A,52,Middle-Aged,Graduation,Single,26759.0,59,0,65,2,1,3,6,2,1,0,Not Converted,Very Low,Low
3421,Campaign_B,56,Senior,Master,Single,63841.0,908,0,64,9,3,9,6,1,0,1,Not Converted,Medium,High
10490,Campaign_A,55,Middle-Aged,PhD,Partner,51039.0,417,0,11,6,2,4,7,2,1,1,Not Converted,Low,Medium
4094,Campaign_A,63,Senior,Graduation,Partner,60544.0,289,0,92,5,1,5,6,4,1,1,Not Converted,Low,High
9958,Campaign_A,52,Middle-Aged,Graduation,Partner,65685.0,769,0,54,9,2,9,5,1,0,1,Not Converted,Medium,High
2534,Campaign_A,71,Senior,Graduation,Partner,37716.0,188,0,4,4,1,3,7,2,0,1,Not Converted,Low,Medium
4188,Campaign_B,67,Senior,Graduation,Single,36864.0,354,1,53,5,2,4,8,3,0,1,Converted,Low,Medium
6613,Campaign_B,54,Middle-Aged,Master,Partner,44511.0,727,0,39,8,4,8,8,6,1,0,Not Converted,Medium,Medium
10827,Campaign_B,57,Senior,PhD,Partner,36947.0,146,0,49,3,0,4,9,4,1,1,Not Converted,Low,Medium
5491,Campaign_B,73,Senior,Master,Partner,47352.0,319,0,70,6,1,5,7,4,0,1,Not Converted,Low,Medium
8402,Campaign_A,71,Senior,Master,Partner,67087.0,794,0,40,7,5,8,4,2,0,1,Not Converted,Medium,High
8783,Campaign_A,74,Senior,Graduation,Partner,57045.0,454,0,40,4,2,9,3,3,0,1,Not Converted,Low,Medium
10010,Campaign_B,71,Senior,PhD,Single,36957.0,152,1,43,3,2,2,9,4,1,1,Converted,Low,Medium
618,Campaign_B,47,Middle-Aged,PhD,Partner,69389.0,797,0,17,7,2,12,4,1,0,1,Not Converted,Medium,High
9121,Campaign_B,52,Middle-Aged,Graduation,Partner,80134.0,1690,1,40,5,3,6,6,2,1,0,Converted,High,High
361,Campaign_A,55,Middle-Aged,Master,Partner,43142.0,20,0,84,1,0,2,7,1,1,1,Not Converted,Very Low,Medium
4310,Campaign_B,80,Senior,Graduation,Partner,80589.0,1428,1,25,5,10,5,1,1,0,0,Converted,High,High
2678,Campaign_B,34,Young,Graduation,Single,34412.0,209,0,62,5,0,3,9,3,1,0,Not Converted,Low,Medium
6376,Campaign_B,45,Middle-Aged,Graduation,Single,57537.0,545,0,83,4,3,8,4,4,1,0,Not Converted,Medium,Medium
524,Campaign_A,58,Senior,Basic,Partner,22634.0,96,0,47,2,1,2,8,1,0,0,Not Converted,Very Low,Low
10341,Campaign_A,76,Senior,Graduation,Partner,51315.0,222,0,45,2,2,5,2,1,0,0,Not Converted,Low,Medium
5654,Campaign_A,52,Middle-Aged,Graduation,Partner,36026.0,61,0,34,2,0,3,6,2,2,1,Not Converted,Very Low,Medium
4098,Campaign_A,51,Middle-Aged,Graduation,Partner,24639.0,44,0,3,2,0,4,6,3,1,1,Not Converted,Very Low,Low
5824,Campaign_A,52,Middle-Aged,PhD,Partner,34578.0,8,0,1,1,0,2,6,1,2,1,Not Converted,Very Low,Medium
7000,Campaign_A,52,Middle-Aged,2n Cycle,Single,65704.0,817,0,18,2,10,10,1,1,0,0,Not Converted,Medium,High
2561,Campaign_A,58,Senior,Graduation,Single,63810.0,1371,0,45,4,3,12,8,4,0,1,Not Converted,High,High
5229,Campaign_A,55,Middle-Aged,PhD,Partner,54132.0,42,0,81,1,0,3,7,1,0,1,Not Converted,Very Low,Medium
4086,Campaign_B,65,Senior,Graduation,Partner,18690.0,60,0,77,1,1,2,8,1,0,0,Not Converted,Very Low,Low
2428,Campaign_B,54,Middle-Aged,Graduation,Partner,28164.0,78,0,23,2,0,4,7,3,1,0,Not Converted,Very Low,Low
8254,Campaign_A,50,Middle-Aged,PhD,Partner,34596.0,23,0,48,1,0,2,8,1,1,0,Not Converted,Very Low,Medium
2836,Campaign_A,52,Middle-Aged,PhD,Partner,43269.0,19,0,61,1,0,2,8,1,1,0,Not Converted,Very Low,Medium
8418,Campaign_B,66,Senior,2n Cycle,Single,38741.0,61,0,60,2,0,3,7,2,1,1,Not Converted,Very Low,Medium
1362,Campaign_A,52,Middle-Aged,Graduation,Single,31907.0,449,0,75,6,1,6,7,1,0,0,Not Converted,Low,Medium
7152,Campaign_A,41,Middle-Aged,Master,Partner,27100.0,37,0,64,1,0,3,7,1,1,0,Not Converted,Very Low,Low
10033,Campaign_A,51,Middle-Aged,2n Cycle,Single,31163.0,38,0,54,1,0,3,6,1,1,0,Not Converted,Very Low,Medium
9349,Campaign_B,39,Middle-Aged,Graduation,Partner,92533.0,1131,0,84,6,5,11,2,1,0,0,Not Converted,High,Very High
274,Campaign_B,51,Middle-Aged,Graduation,Single,34853.0,34,0,75,2,0,3,6,2,1,1,Not Converted,Very Low,Medium
3388,Campaign_B,57,Senior,Graduation,Single,70844.0,294,0,16,6,1,5,7,5,1,1,Not Converted,Low,High
922,Campaign_B,45,Middle-Aged,2n Cycle,Partner,31086.0,48,0,79,1,1,2,8,2,1,1,Not Converted,Very Low,Medium
8588,Campaign_B,63,Senior,Graduation,Partner,60544.0,289,0,92,5,1,5,6,4,1,1,Not Converted,Low,High
2518,Campaign_A,38,Middle-Aged,2n Cycle,Partner,20491.0,30,0,16,0,1,2,7,1,0,0,Not Converted,Very Low,Low
574,Campaign_B,60,Senior,Graduation,Partner,42523.0,125,0,96,1,1,4,2,1,0,0,Not Converted,Low,Medium
3220,Campaign_A,41,Middle-Aged,Graduation,Partner,39922.0,156,0,30,3,0,4,8,2,1,0,Not Converted,Low,Medium
5967,Campaign_A,72,Senior,Graduation,Partner,33402.0,70,0,60,2,1,3,8,3,1,1,Not Converted,Very Low,Medium
1183,Campaign_B,75,Senior,Master,Partner,36408.0,22,0,11,1,0,2,6,1,1,1,Not Converted,Very Low,Medium
6856,Campaign_B,45,Middle-Aged,Graduation,Partner,21645.0,65,1,75,3,0,3,9,3,1,0,Converted,Very Low,Low
4530,Campaign_A,76,Senior,Master,Single,78427.0,1930,1,36,3,7,10,3,3,0,0,Converted,High,High
1553,Campaign_A,78,Senior,Graduation,Partner,82657.0,2283,0,71,7,5,10,4,1,0,0,Not Converted,High,High
4682,Campaign_A,66,Senior,Graduation,Partner,51876.0,310,0,88,2,2,8,1,1,0,0,Not Converted,Low,Medium
8204,Campaign_B,53,Middle-Aged,2n Cycle,Partner,78041.0,1319,0,93,4,4,9,2,1,0,0,Not Converted,High,High
5221,Campaign_B,67,Senior,Graduation,Partner,52852.0,879,0,93,10,7,5,8,4,0,1,Not Converted,Medium,Medium
1232,Campaign_B,42,Middle-Aged,PhD,Partner,70038.0,1244,0,54,4,4,8,2,1,0,0,Not Converted,High,High
1927,Campaign_B,51,Middle-Aged,2n Cycle,Partner,69401.0,690,0,41,4,4,5,2,4,0,1,Not Converted,Medium,High
5788,Campaign_B,52,Middle-Aged,Graduation,Partner,46053.0,209,0,46,3,2,4,5,3,1,0,Not Converted,Low,Medium
6652,Campaign_A,59,Senior,Graduation,Partner,77343.0,1134,0,28,3,4,9,1,1,0,0,Not Converted,High,High
6246,Campaign_B,71,Senior,Graduation,Single,73892.0,1507,1,40,3,11,8,1,1,0,0,Converted,High,High
5975,Campaign_A,57,Senior,PhD,Single,40304.0,57,0,82,2,0,3,7,1,1,0,Not Converted,Very Low,Medium
6875,Campaign_A,59,Senior,PhD,Partner,32727.0,529,0,38,7,3,5,8,2,0,0,Not Converted,Medium,Medium
4399,Campaign_A,55,Middle-Aged,Graduation,Partner,68695.0,1091,0,3,4,4,7,2,1,0,0,Not Converted,High,High
4042,Campaign_B,53,Middle-Aged,Graduation,Single,43300.0,180,1,87,4,0,4,8,3,0,1,Converted,Low,Medium
2157,Campaign_B,52,Middle-Aged,Graduation,Partner,26290.0,77,0,49,2,0,4,6,4,1,1,Not Converted,Very Low,Low
10133,Campaign_B,54,Middle-Aged,Graduation,Single,93790.0,2349,1,16,6,7,12,2,0,0,0,Converted,High,Very High
2525,Campaign_A,50,Middle-Aged,PhD,Partner,38410.0,534,1,65,5,2,9,6,2,0,0,Converted,Medium,Medium
8233,Campaign_A,74,Senior,Master,Single,64866.0,556,0,9,7,3,7,5,4,0,1,Not Converted,Medium,High
9483,Campaign_A,65,Senior,Graduation,Partner,57957.0,637,0,24,4,6,8,3,7,0,1,Not Converted,Medium,Medium
2945,Campaign_A,69,Senior,PhD,Partner,46015.0,46,0,25,1,0,3,7,1,1,1,Not Converted,Very Low,Medium
10403,Campaign_A,46,Middle-Aged,Graduation,Partner,16531.0,44,0,43,3,0,3,7,3,1,0,Not Converted,Very Low,Low
5074,Campaign_A,38,Middle-Aged,Master,Partner,28072.0,47,0,10,1,0,3,7,1,1,0,Not Converted,Very Low,Low
10524,Campaign_B,61,Senior,Master,Single,49476.0,795,0,29,2,11,5,2,4,0,1,Not Converted,Medium,Medium
4690,Campaign_B,71,Senior,Graduation,Partner,50725.0,586,0,45,8,1,8,8,4,0,1,Not Converted,Medium,Medium
7521,Campaign_B,72,Senior,Graduation,Partner,83844.0,1574,0,57,4,4,11,1,1,0,0,Not Converted,High,High
7196,Campaign_B,74,Senior,PhD,Partner,41145.0,13,0,20,0,0,3,3,1,1,1,Not Converted,Very Low,Medium
4406,Campaign_A,54,Middle-Aged,Graduation,Partner,67419.0,1471,0,29,9,4,8,5,4,0,1,Not Converted,High,High
9672,Campaign_A,54,Middle-Aged,2n Cycle,Partner,23162.0,65,0,82,1,1,3,6,3,1,1,Not Converted,Very Low,Low
4864,Campaign_B,47,Middle-Aged,Graduation,Partner,34380.0,175,0,68,4,1,3,8,4,1,0,Not Converted,Low,Medium
4706,Campaign_A,58,Senior,Graduation,Single,34704.0,40,0,65,1,0,3,5,1,0,1,Not Converted,Very Low,Medium
4070,Campaign_B,55,Middle-Aged,PhD,Partner,94871.0,1078,1,99,8,5,4,7,1,0,2,Converted,High,Very High
25,Campaign_B,66,Senior,Graduation,Partner,65148.0,1115,0,9,6,6,7,4,2,0,1,Not Converted,High,High
3697,Campaign_B,70,Senior,Graduation,Partner,39898.0,134,0,20,3,0,4,7,2,0,1,Not Converted,Low,Medium
217,Campaign_A,68,Senior,Master,Single,64857.0,1540,0,78,7,5,10,4,1,0,0,Not Converted,High,High
4220,Campaign_B,54,Middle-Aged,PhD,Partner,59892.0,87,0,26,2,1,3,3,1,0,1,Not Converted,Very Low,Medium
5286,Campaign_B,37,Middle-Aged,Master,Single,41020.0,217,0,68,3,2,4,3,1,0,0,Not Converted,Low,Medium
9559,Campaign_B,63,Senior,PhD,Partner,57072.0,1034,0,79,7,5,13,5,2,0,1,Not Converted,High,Medium
2849,Campaign_A,45,Middle-Aged,Graduation,Single,60474.0,1180,0,25,10,2,12,7,7,0,1,Not Converted,High,High
7787,Campaign_A,64,Senior,Graduation,Partner,62807.0,819,0,83,5,3,12,5,3,0,1,Not Converted,Medium,High
3102,Campaign_B,43,Middle-Aged,2n Cycle,Partner,19414.0,32,0,32,1,0,3,8,1,1,0,Not Converted,Very Low,Low
5868,Campaign_A,44,Middle-Aged,Graduation,Partner,19107.0,46,0,49,1,0,3,7,2,1,0,Not Converted,Very Low,Low
8370,Campaign_A,48,Middle-Aged,2n Cycle,Partner,75484.0,1159,0,50,7,3,6,4,2,0,1,Not Converted,High,High
9988,Campaign_A,48,Middle-Aged,Master,Single,70379.0,860,0,84,6,3,13,4,3,0,1,Not Converted,Medium,High
2939,Campaign_A,54,Middle-Aged,Master,Partner,79419.0,1631,0,96,4,6,4,2,1,0,0,Not Converted,High,High
5529,Campaign_A,78,Senior,PhD,Partner,64014.0,444,0,56,8,2,5,7,7,2,1,Not Converted,Low,High
9743,Campaign_A,69,Senior,Graduation,Partner,76998.0,1910,0,85,11,8,8,6,2,0,1,Not Converted,High,High
5763,Campaign_A,52,Middle-Aged,Master,Partner,49854.0,380,0,63,6,2,5,6,5,1,0,Not Converted,Low,Medium
3478,Campaign_A,53,Middle-Aged,PhD,Partner,60585.0,736,1,17,7,4,9,5,10,1,1,Converted,Medium,High
7494,Campaign_A,74,Senior,PhD,Single,42873.0,269,0,11,6,1,4,8,4,1,1,Not Converted,Low,Medium
1763,Campaign_A,36,Middle-Aged,Graduation,Partner,87679.0,2524,1,62,7,11,10,4,1,0,0,Converted,High,High
7250,Campaign_B,46,Middle-Aged,Graduation,Partner,57867.0,612,0,48,7,2,9,6,7,1,0,Not Converted,Medium,Medium
2005,Campaign_B,34,Young,Graduation,Partner,35765.0,75,0,86,2,0,4,6,2,1,0,Not Converted,Very Low,Medium
10770,Campaign_A,65,Senior,Graduation,Partner,65492.0,1045,0,73,4,7,13,2,2,0,0,Not Converted,High,High
6885,Campaign_B,47,Middle-Aged,Graduation,Single,32952.0,55,0,36,2,0,3,7,1,1,0,Not Converted,Very Low,Medium
2072,Campaign_B,55,Middle-Aged,PhD,Partner,53374.0,1064,1,34,4,2,9,9,6,0,1,Converted,High,Medium
9463,Campaign_A,65,Senior,Graduation,Partner,71706.0,1443,0,16,9,5,7,5,4,0,1,Not Converted,High,High
6318,Campaign_A,36,Middle-Aged,Graduation,Partner,68487.0,1366,0,48,9,7,13,4,1,0,0,Not Converted,High,High
4093,Campaign_A,49,Middle-Aged,Master,Partner,53253.0,436,0,61,4,3,5,5,7,1,1,Not Converted,Low,Medium
5751,Campaign_B,51,Middle-Aged,2n Cycle,Single,31163.0,38,0,54,1,0,3,6,1,1,0,Not Converted,Very Low,Medium
3340,Campaign_B,47,Middle-Aged,Graduation,Partner,42014.0,436,1,56,7,1,6,8,6,1,0,Converted,Low,Medium
3594,Campaign_A,51,Middle-Aged,Master,Partner,54108.0,747,0,74,8,2,9,8,13,1,1,Not Converted,Medium,Medium
3584,Campaign_A,69,Senior,PhD,Single,49667.0,1396,1,35,5,10,5,8,2,0,0,Converted,High,Medium
3643,Campaign_A,50,Middle-Aged,Master,Partner,63206.0,928,0,65,4,3,6,2,1,0,0,Not Converted,Medium,High
851,Campaign_B,52,Middle-Aged,Master,Partner,57136.0,642,0,48,5,2,10,6,9,1,1,Not Converted,Medium,Medium
7706,Campaign_B,49,Middle-Aged,2n Cycle,Partner,46772.0,1048,0,88,11,8,5,8,6,0,1,Not Converted,High,Medium
3967,Campaign_B,53,Middle-Aged,PhD,Partner,78931.0,943,0,19,2,8,13,1,1,0,0,Not Converted,Medium,High
10128,Campaign_B,66,Senior,Graduation,Partner,53977.0,907,0,21,5,5,12,5,5,0,1,Not Converted,Medium,Medium
486,Campaign_A,36,Middle-Aged,Graduation,Partner,84219.0,1198,0,27,3,4,10,1,1,0,0,Not Converted,High,High
9,Campaign_A,49,Middle-Aged,Master,Single,46098.0,120,0,86,3,2,2,8,4,1,1,Not Converted,Low,Medium
9451,Campaign_A,59,Senior,Graduation,Partner,73538.0,1658,0,92,10,4,9,7,3,0,1,Not Converted,High,High
9264,Campaign_A,38,Middle-Aged,Graduation,Partner,79529.0,1638,0,1,4,8,9,2,1,0,0,Not Converted,High,High
3865,Campaign_B,47,Middle-Aged,2n Cycle,Partner,20981.0,73,1,14,3,1,2,8,1,0,0,Converted,Very Low,Low
2853,Campaign_B,44,Middle-Aged,Graduation,Single,51766.0,275,0,74,4,2,4,5,2,1,0,Not Converted,Low,Medium
1490,Campaign_A,62,Senior,Graduation,Partner,55759.0,854,0,84,10,3,8,8,5,0,1,Not Converted,Medium,Medium
6310,Campaign_A,46,Middle-Aged,Graduation,Partner,33039.0,78,0,4,2,0,4,5,1,1,0,Not Converted,Very Low,Medium
10380,Campaign_B,52,Middle-Aged,Master,Partner,37787.0,106,0,50,3,0,3,8,1,1,0,Not Converted,Low,Medium
3887,Campaign_A,54,Middle-Aged,Graduation,Single,27242.0,106,1,2,2,0,3,9,2,1,0,Converted,Low,Low
4278,Campaign_B,41,Middle-Aged,PhD,Single,87188.0,1923,1,73,10,2,6,3,1,0,0,Converted,High,High
8643,Campaign_A,53,Middle-Aged,Graduation,Partner,69930.0,1662,0,21,4,5,12,3,1,0,0,Not Converted,High,High
1998,Campaign_A,48,Middle-Aged,Graduation,Single,37697.0,84,0,82,2,1,3,6,1,1,0,Not Converted,Very Low,Medium
10795,Campaign_A,51,Middle-Aged,PhD,Partner,37401.0,48,0,14,2,0,3,7,2,1,0,Not Converted,Very Low,Medium
11110,Campaign_A,51,Middle-Aged,Graduation,Single,3502.0,5,0,56,0,0,0,14,0,1,0,Not Converted,Very Low,Low
2408,Campaign_A,48,Middle-Aged,Graduation,Partner,58597.0,733,0,20,7,4,9,7,12,1,1,Not Converted,Medium,Medium
202,Campaign_A,76,Senior,PhD,Single,82032.0,1234,0,54,4,6,7,1,0,0,0,Not Converted,High,High
7998,Campaign_A,66,Senior,Graduation,Partner,28087.0,112,0,77,2,2,2,7,3,1,1,Not Converted,Low,Low
830,Campaign_B,37,Middle-Aged,PhD,Single,74004.0,1658,1,5,4,6,4,3,1,0,0,Converted,High,High
3536,Campaign_B,64,Senior,Graduation,Partner,19740.0,55,0,65,1,1,3,5,2,0,1,Not Converted,Very Low,Low
6050,Campaign_B,49,Middle-Aged,2n Cycle,Partner,57036.0,1513,0,33,6,3,13,9,4,0,1,Not Converted,High,Medium
125,Campaign_B,66,Senior,2n Cycle,Partner,53083.0,271,0,65,5,1,5,7,6,1,1,Not Converted,Low,Medium
3463,Campaign_B,49,Middle-Aged,PhD,Partner,69283.0,904,0,41,7,3,13,5,4,0,1,Not Converted,Medium,High
2804,Campaign_A,49,Middle-Aged,Master,Single,46098.0,120,1,86,3,2,2,8,4,1,1,Converted,Low,Medium
3745,Campaign_A,36,Middle-Aged,2n Cycle,Partner,23331.0,103,0,92,3,0,3,8,2,1,0,Not Converted,Low,Low
9771,Campaign_B,36,Middle-Aged,2n Cycle,Single,23331.0,269,0,97,5,1,5,9,6,1,0,Not Converted,Low,Low
451,Campaign_A,35,Young,Graduation,Single,9255.0,22,0,91,1,1,2,8,1,1,0,Not Converted,Very Low,Low
10530,Campaign_B,65,Senior,PhD,Single,67786.0,1156,1,0,3,6,6,1,1,0,0,Converted,High,High
1079,Campaign_B,53,Middle-Aged,PhD,Partner,71969.0,1086,0,59,3,4,9,8,3,0,1,Not Converted,High,High
8920,Campaign_A,57,Senior,Master,Single,59235.0,1128,0,4,11,2,12,7,3,1,0,Not Converted,High,Medium
6678,Campaign_A,35,Young,Graduation,Partner,31928.0,72,0,5,3,0,4,7,2,1,0,Not Converted,Very Low,Medium
3852,Campaign_A,63,Senior,Master,Partner,74881.0,964,0,48,9,2,12,5,4,1,1,Not Converted,Medium,High
528,Campaign_B,46,Middle-Aged,Graduation,Partner,65819.0,1383,0,99,5,4,10,3,1,0,0,Not Converted,High,High
73,Campaign_A,71,Senior,PhD,Single,51411.0,18,0,81,0,0,3,5,1,1,2,Not Converted,Very Low,Medium
5589,Campaign_B,60,Senior,Graduation,Single,51983.0,793,0,95,9,2,10,7,3,0,1,Not Converted,Medium,Medium
10212,Campaign_B,38,Middle-Aged,Master,Partner,42386.0,100,0,43,3,0,3,8,1,1,0,Not Converted,Very Low,Medium
6365,Campaign_B,37,Middle-Aged,2n Cycle,Partner,30390.0,80,0,5,2,0,3,6,1,0,0,Not Converted,Very Low,Medium
5636,Campaign_A,61,Senior,Graduation,Single,30983.0,167,1,50,4,0,3,8,1,0,0,Converted,Low,Medium
591,Campaign_A,67,Senior,Graduation,Single,66033.0,677,0,76,8,3,7,7,2,0,1,Not Converted,Medium,High
2217,Campaign_B,49,Middle-Aged,2n Cycle,Partner,37284.0,23,0,46,0,0,3,6,1,1,1,Not Converted,Very Low,Medium
2544,Campaign_A,73,Senior,Master,Single,57530.0,92,0,68,1,1,4,1,1,0,1,Not Converted,Very Low,Medium
7725,Campaign_A,59,Senior,2n Cycle,Partner,76800.0,641,0,33,4,4,7,1,1,0,0,Not Converted,Medium,High
8091,Campaign_A,68,Senior,Graduation,Partner,63943.0,1106,0,50,6,4,6,5,1,0,1,Not Converted,High,High
7321,Campaign_B,62,Senior,Graduation,Partner,76081.0,1033,0,85,4,5,4,2,1,0,0,Not Converted,High,High
5462,Campaign_B,50,Middle-Aged,Graduation,Partner,67445.0,1174,0,63,9,6,12,6,5,0,1,Not Converted,High,High
7791,Campaign_A,57,Senior,Master,Partner,37054.0,25,0,89,1,0,3,7,2,1,1,Not Converted,Very Low,Medium
955,Campaign_B,62,Senior,Master,Partner,47175.0,240,1,81,4,2,4,8,7,1,1,Converted,Low,Medium
4037,Campaign_A,48,Middle-Aged,Graduation,Single,31859.0,20,0,77,1,0,2,7,1,1,0,Not Converted,Very Low,Medium
6642,Campaign_A,63,Senior,Graduation,Single,27215.0,102,0,50,2,1,4,6,4,2,1,Not Converted,Low,Low
2793,Campaign_A,48,Middle-Aged,PhD,Single,70179.0,1034,0,10,7,3,13,5,3,0,1,Not Converted,High,High
5424,Campaign_A,41,Middle-Aged,Graduation,Partner,39922.0,156,0,30,3,0,4,8,2,1,0,Not Converted,Low,Medium
879,Campaign_B,48,Middle-Aged,Master,Partner,49681.0,458,0,66,7,1,7,7,6,0,2,Not Converted,Low,Medium
9530,Campaign_B,36,Middle-Aged,Graduation,Partner,24645.0,17,0,16,1,0,2,8,1,1,0,Not Converted,Very Low,Low
4828,Campaign_B,70,Senior,Graduation,Single,79865.0,792,0,12,5,10,5,1,1,0,1,Not Converted,Medium,High
10699,Campaign_A,39,Middle-Aged,Graduation,Partner,44322.0,92,0,30,3,0,3,8,2,1,0,Not Converted,Very Low,Medium
1497,Campaign_A,72,Senior,Graduation,Single,47958.0,407,0,8,6,3,5,5,2,0,1,Not Converted,Low,Medium
7476,Campaign_A,60,Senior,Master,Single,63972.0,1269,0,93,5,4,10,4,4,0,1,Not Converted,High,High
4390,Campaign_B,70,Senior,Graduation,Partner,75315.0,841,0,14,5,4,12,2,2,0,1,Not Converted,Medium,High
10478,Campaign_A,74,Senior,PhD,Partner,55517.0,633,1,53,11,1,6,9,5,1,1,Converted,Medium,Medium
1081,Campaign_B,67,Senior,PhD,Partner,75283.0,1019,0,26,6,3,5,4,11,1,2,Not Converted,High,High
4261,Campaign_B,78,Senior,PhD,Single,82800.0,1315,1,23,7,6,12,3,1,0,0,Converted,High,High
9916,Campaign_B,70,Senior,Graduation,Partner,38998.0,54,0,92,2,0,3,8,3,1,1,Not Converted,Very Low,Medium
5350,Campaign_B,33,Young,Master,Single,90638.0,2525,1,29,3,4,10,1,1,0,0,Converted,High,Very High
8135,Campaign_B,38,Middle-Aged,Master,Partner,27161.0,52,0,41,1,0,3,7,1,1,0,Not Converted,Very Low,Low
8685,Campaign_B,47,Middle-Aged,Graduation,Partner,42014.0,436,1,56,7,1,6,8,6,1,0,Converted,Low,Medium
4967,Campaign_A,64,Senior,PhD,Partner,38201.0,268,0,19,5,1,5,8,4,0,1,Not Converted,Low,Medium
2130,Campaign_A,42,Middle-Aged,Graduation,Partner,45203.0,147,1,4,3,1,3,6,1,2,0,Converted,Low,Medium
9298,Campaign_B,77,Senior,PhD,Partner,81574.0,1798,0,89,4,5,8,1,1,0,0,Not Converted,High,High
8175,Campaign_B,32,Young,Graduation,Partner,34935.0,137,0,71,2,1,4,7,1,0,0,Not Converted,Low,Medium
6257,Campaign_A,48,Middle-Aged,Master,Single,60482.0,507,0,81,7,2,7,7,1,0,1,Not Converted,Medium,High
3790,Campaign_B,68,Senior,Graduation,Partner,34633.0,15,0,31,1,0,2,6,1,2,1,Not Converted,Very Low,Medium
9952,Campaign_B,77,Senior,Master,Partner,78093.0,1105,0,53,4,7,5,1,1,0,0,Not Converted,High,High
3503,Campaign_A,74,Senior,Graduation,Single,82460.0,974,0,78,5,3,6,1,1,0,0,Not Converted,Medium,High
5223,Campaign_B,58,Senior,Master,Partner,45903.0,66,0,80,2,1,3,4,2,0,1,Not Converted,Very Low,Medium
4608,Campaign_B,37,Middle-Aged,Graduation,Single,81361.0,778,1,18,3,10,13,1,1,0,0,Converted,Medium,High
1626,Campaign_B,51,Middle-Aged,PhD,Single,35860.0,49,1,37,1,1,2,5,2,1,1,Converted,Very Low,Medium
4764,Campaign_A,72,Senior,Master,Partner,40442.0,169,1,52,3,1,4,7,4,1,1,Converted,Low,Medium
2471,Campaign_A,59,Senior,Graduation,Partner,61482.0,299,0,39,3,2,6,2,1,0,0,Not Converted,Low,High
5892,Campaign_A,44,Middle-Aged,Graduation,Partner,34968.0,221,0,11,3,2,5,7,7,1,0,Not Converted,Low,Medium
2612,Campaign_B,37,Middle-Aged,Graduation,Partner,75794.0,1682,0,33,7,5,12,3,1,0,0,Not Converted,High,High
4971,Campaign_B,62,Senior,PhD,Partner,31497.0,155,0,22,3,1,4,8,2,0,1,Not Converted,Low,Medium
5185,Campaign_A,69,Senior,Graduation,Partner,74268.0,892,0,83,4,3,5,2,1,0,0,Not Converted,Medium,High
10069,Campaign_B,36,Middle-Aged,Basic,Partner,13724.0,58,0,43,2,0,2,9,1,1,0,Not Converted,Very Low,Low
2262,Campaign_B,59,Senior,Master,Partner,45143.0,311,0,74,6,1,5,7,3,0,1,Not Converted,Low,Medium
1131,Campaign_B,57,Senior,PhD,Single,52569.0,95,0,54,2,0,4,3,1,0,1,Not Converted,Very Low,Medium
1041,Campaign_B,51,Middle-Aged,PhD,Single,48432.0,424,1,3,7,1,6,8,5,0,1,Converted,Low,Medium
24,Campaign_B,64,Senior,Master,Partner,17144.0,47,0,96,3,0,4,7,5,1,1,Not Converted,Very Low,Low
3409,Campaign_A,40,Middle-Aged,Graduation,Single,36108.0,339,0,68,7,1,4,9,3,1,0,Not Converted,Low,Medium
7022,Campaign_B,53,Middle-Aged,Graduation,Partner,76445.0,1410,0,2,2,5,13,6,1,1,0,Not Converted,High,High
7943,Campaign_A,49,Middle-Aged,PhD,Partner,36663.0,35,0,40,1,1,3,2,1,1,0,Not Converted,Very Low,Medium
5272,Campaign_B,59,Senior,Master,Partner,53843.0,562,0,64,8,5,3,7,4,0,1,Not Converted,Medium,Medium
5453,Campaign_A,68,Senior,Master,Partner,90226.0,2352,0,26,4,7,12,2,1,0,0,Not Converted,High,Very High
2565,Campaign_B,69,Senior,Master,Single,70638.0,1334,0,69,4,5,10,3,1,0,0,Not Converted,High,High
800,Campaign_A,64,Senior,Graduation,Partner,44512.0,32,0,57,1,0,3,4,2,1,1,Not Converted,Very Low,Medium
11092,Campaign_B,63,Senior,Graduation,Partner,27116.0,41,0,78,2,0,3,7,2,1,1,Not Converted,Very Low,Low
5062,Campaign_A,61,Senior,PhD,Partner,54072.0,39,0,71,2,0,2,8,1,1,1,Not Converted,Very Low,Medium
8969,Campaign_B,47,Middle-Aged,Graduation,Partner,71855.0,1141,0,59,5,5,11,3,4,0,1,Not Converted,High,High
